no,category,brand,name,price,gender,color_family,link,list_image
1205,Hand Bags,Gobelini,Lavare Boston Solid,Rp 3.980.000,female,brown,https://www.zalora.co.id/gobelini-lavare-boston-solid-brown-1986347.html,http://static.id.zalora.net/p/gobelini-3706-7436891-1.jpg|http://static.id.zalora.net/p/gobelini-3706-7436891-2.jpg|http://static.id.zalora.net/p/gobelini-3706-7436891-3.jpg|http://static.id.zalora.net/p/gobelini-3709-7436891-4.jpg|http://static.id.zalora.net/p/gobelini-3712-7436891-5.jpg|http://static.id.zalora.net/p/gobelini-7108-7436891-6.jpg|
1206,Hand Bags,Yongki Komaladi,Adelia,Rp 969.000,female,black,https://www.zalora.co.id/yongki-komaladi-adelia-black-2102105.html,http://static.id.zalora.net/p/yongki-komaladi-0432-5012012-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-0433-5012012-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-0433-5012012-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-0434-5012012-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-0434-5012012-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-0435-5012012-6.jpg|http://static.id.zalora.net/p/yongki-komaladi-0435-5012012-7.jpg|http://static.id.zalora.net/p/yongki-komaladi-7301-5012012-8.jpg|
1207,Hand Bags,Les Catino,New York Manhattan Boston Nl,Rp 1.099.800,female,black,https://www.zalora.co.id/les-catino-new-york-manhattan-boston-nl-black-2039131.html,http://static.id.zalora.net/p/les-catino-1313-1319302-1.jpg|http://static.id.zalora.net/p/les-catino-1313-1319302-2.jpg|http://static.id.zalora.net/p/les-catino-1313-1319302-3.jpg|http://static.id.zalora.net/p/les-catino-1314-1319302-4.jpg|http://static.id.zalora.net/p/les-catino-1314-1319302-5.jpg|http://static.id.zalora.net/p/les-catino-4905-1319302-6.jpg|
1208,Hand Bags,PLAYBOY BUNNY,Chain Sling Bag,Rp 425.000,female,yellow,https://www.zalora.co.id/playboy-bunny-chain-sling-bag-yellow-2202542.html,http://static.id.zalora.net/p/playboy-bunny-1413-2452022-1.jpg|http://static.id.zalora.net/p/playboy-bunny-1414-2452022-2.jpg|http://static.id.zalora.net/p/playboy-bunny-1414-2452022-3.jpg|http://static.id.zalora.net/p/playboy-bunny-1415-2452022-4.jpg|http://static.id.zalora.net/p/playboy-bunny-1416-2452022-5.jpg|http://static.id.zalora.net/p/playboy-bunny-1416-2452022-6.jpg|
1209,Hand Bags,Gobelini,Beverly Mini Boston Quilted,Rp 3.580.000,female,purple,https://www.zalora.co.id/gobelini-beverly-mini-boston-quilted-purple-2013569.html,http://static.id.zalora.net/p/gobelini-6690-9653102-1.jpg|http://static.id.zalora.net/p/gobelini-6691-9653102-2.jpg|http://static.id.zalora.net/p/gobelini-6692-9653102-3.jpg|http://static.id.zalora.net/p/gobelini-6692-9653102-4.jpg|http://static.id.zalora.net/p/gobelini-6693-9653102-5.jpg|http://static.id.zalora.net/p/gobelini-2073-9653102-6.jpg|
1210,Hand Bags,Yongki Komaladi,Alika,Rp 969.000,female,brown,https://www.zalora.co.id/yongki-komaladi-alika-brown-2102098.html,http://static.id.zalora.net/p/yongki-komaladi-0375-8902012-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-0376-8902012-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-0376-8902012-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-0376-8902012-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-0377-8902012-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-5717-8902012-6.jpg|
1211,Hand Bags,Heatwave,Reena Top Handle Bag,Rp 789.000,female,black,https://www.zalora.co.id/heatwave-reena-top-handle-bag-black-1738006.html,http://static.id.zalora.net/p/heatwave-5030-6008371-1.jpg|http://static.id.zalora.net/p/heatwave-5030-6008371-2.jpg|http://static.id.zalora.net/p/heatwave-5031-6008371-3.jpg|http://static.id.zalora.net/p/heatwave-5031-6008371-4.jpg|http://static.id.zalora.net/p/heatwave-5031-6008371-5.jpg|http://static.id.zalora.net/p/heatwave-5032-6008371-6.jpg|http://static.id.zalora.net/p/heatwave-1825-6008371-7.jpg|
1212,Hand Bags,VINCCI,Brand Shoulder Bag,Rp 539.000,female,red,https://www.zalora.co.id/vincci-brand-shoulder-bag-red-2219607.html,http://static.id.zalora.net/p/vincci-7427-7069122-1.jpg|http://static.id.zalora.net/p/vincci-7427-7069122-2.jpg|http://static.id.zalora.net/p/vincci-7427-7069122-3.jpg|http://static.id.zalora.net/p/vincci-7428-7069122-4.jpg|http://static.id.zalora.net/p/vincci-7428-7069122-5.jpg|http://static.id.zalora.net/p/vincci-5965-7069122-6.jpg|
1213,Hand Bags,VINCCI,Shoulder Bags,Rp 809.000,female,orange,https://www.zalora.co.id/vincci-shoulder-bags-orange-2281107.html,http://static.id.zalora.net/p/vincci-9692-7011822-1.jpg|http://static.id.zalora.net/p/vincci-9692-7011822-2.jpg|http://static.id.zalora.net/p/vincci-9693-7011822-3.jpg|http://static.id.zalora.net/p/vincci-9693-7011822-4.jpg|http://static.id.zalora.net/p/vincci-9693-7011822-5.jpg|http://static.id.zalora.net/p/vincci-4907-7011822-6.jpg|
1214,Hand Bags,Mango,Framework Leather Bag,Rp 699.000,female,brown,https://www.zalora.co.id/mango-framework-leather-bag-brown-2227513.html,http://static.id.zalora.net/p/mango-1598-3157222-1.jpg|http://static.id.zalora.net/p/mango-1598-3157222-2.jpg|http://static.id.zalora.net/p/mango-1598-3157222-3.jpg|http://static.id.zalora.net/p/mango-1598-3157222-4.jpg|http://static.id.zalora.net/p/mango-1598-3157222-5.jpg|http://static.id.zalora.net/p/mango-1599-3157222-6.jpg|
1215,Hand Bags,MACRA By MithLabs,Brugge Top Handles,Rp 245.000,female,red,https://www.zalora.co.id/macra-by-mithlabs-brugge-top-handles-red-2082718.html,http://static.id.zalora.net/p/macra-by-mithlabs-3389-8172802-1.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-3390-8172802-2.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-3390-8172802-3.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-3390-8172802-4.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-3391-8172802-5.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-8255-8172802-6.jpg|
1216,Hand Bags,Swiss Polo,2 In 1 Faux Leather Handbag,Rp 1.399.000,female,black,https://www.zalora.co.id/swiss-polo-2-in-1-faux-leather-handbag-black-1994783.html,http://static.id.zalora.net/p/swiss-polo-8549-3874991-1.jpg|http://static.id.zalora.net/p/swiss-polo-8549-3874991-2.jpg|http://static.id.zalora.net/p/swiss-polo-8550-3874991-3.jpg|http://static.id.zalora.net/p/swiss-polo-8550-3874991-4.jpg|http://static.id.zalora.net/p/swiss-polo-8551-3874991-5.jpg|http://static.id.zalora.net/p/swiss-polo-8551-3874991-6.jpg|http://static.id.zalora.net/p/swiss-polo-8552-3874991-7.jpg|http://static.id.zalora.net/p/swiss-polo-9385-3874991-8.jpg|http://static.id.zalora.net/p/swiss-polo-1896-3874991-9.jpg|
1217,Hand Bags,Unisa,Debossed Convertible Top Handle Bag,Rp 495.000,female,purple,https://www.zalora.co.id/unisa-debossed-convertible-top-handle-bag-purple-2233854.html,http://static.id.zalora.net/p/unisa-9964-4583322-1.jpg|http://static.id.zalora.net/p/unisa-9964-4583322-2.jpg|http://static.id.zalora.net/p/unisa-9964-4583322-3.jpg|http://static.id.zalora.net/p/unisa-9964-4583322-4.jpg|http://static.id.zalora.net/p/unisa-9965-4583322-5.jpg|http://static.id.zalora.net/p/unisa-9965-4583322-6.jpg|
1218,Hand Bags,VINCCI,Chain Straps Work Bag,Rp 905.000,female,brown,https://www.zalora.co.id/vincci-chain-straps-work-bag-brown-2281016.html,http://static.id.zalora.net/p/vincci-8736-6101822-1.jpg|http://static.id.zalora.net/p/vincci-8736-6101822-2.jpg|http://static.id.zalora.net/p/vincci-8737-6101822-3.jpg|http://static.id.zalora.net/p/vincci-8737-6101822-4.jpg|http://static.id.zalora.net/p/vincci-8737-6101822-5.jpg|http://static.id.zalora.net/p/vincci-8738-6101822-6.jpg|
1219,Hand Bags,Mel&Co,Nylon Satchel Top Handle,Rp 605.000,female,green,https://www.zalora.co.id/mel-co-nylon-satchel-top-handle-green-2228532.html,http://static.id.zalora.net/p/mel-co-9994-2358222-1.jpg|http://static.id.zalora.net/p/mel-co-9995-2358222-2.jpg|http://static.id.zalora.net/p/mel-co-9995-2358222-3.jpg|http://static.id.zalora.net/p/mel-co-9995-2358222-4.jpg|http://static.id.zalora.net/p/mel-co-9995-2358222-5.jpg|
1220,Hand Bags,Unisa,Debossed Convertible Top Handle Bag,Rp 495.000,female,black,https://www.zalora.co.id/unisa-debossed-convertible-top-handle-bag-black-2233885.html,http://static.id.zalora.net/p/unisa-7158-5883322-1.jpg|http://static.id.zalora.net/p/unisa-7158-5883322-2.jpg|http://static.id.zalora.net/p/unisa-7158-5883322-3.jpg|http://static.id.zalora.net/p/unisa-7158-5883322-4.jpg|http://static.id.zalora.net/p/unisa-7159-5883322-5.jpg|http://static.id.zalora.net/p/unisa-7159-5883322-6.jpg|
1221,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,grey,https://www.zalora.co.id/grandir-top-handle-bag-grey-1858090.html,http://static.id.zalora.net/p/grandir-1103-0908581-1.jpg|http://static.id.zalora.net/p/grandir-1103-0908581-2.jpg|http://static.id.zalora.net/p/grandir-1103-0908581-3.jpg|http://static.id.zalora.net/p/grandir-1107-0908581-4.jpg|http://static.id.zalora.net/p/grandir-1107-0908581-5.jpg|http://static.id.zalora.net/p/grandir-0824-0908581-6.jpg|
1222,Hand Bags,Aamour,Molly Bag,Rp 471.000,female,red,https://www.zalora.co.id/aamour-molly-bag-red-1987172.html,http://static.id.zalora.net/p/aamour-6438-2717891-1.jpg|http://static.id.zalora.net/p/aamour-6438-2717891-2.jpg|http://static.id.zalora.net/p/aamour-6439-2717891-3.jpg|http://static.id.zalora.net/p/aamour-6439-2717891-4.jpg|http://static.id.zalora.net/p/aamour-6439-2717891-5.jpg|http://static.id.zalora.net/p/aamour-6440-2717891-6.jpg|http://static.id.zalora.net/p/aamour-6440-2717891-7.jpg|
1223,Hand Bags,Les Catino,New York Fifth Avenue Belt Satchel,Rp 1.199.800,female,brown,https://www.zalora.co.id/les-catino-new-york-fifth-avenue-belt-satchel-brown-1954711.html,http://static.id.zalora.net/p/les-catino-3969-1174591-1.jpg|http://static.id.zalora.net/p/les-catino-3969-1174591-2.jpg|http://static.id.zalora.net/p/les-catino-3970-1174591-3.jpg|http://static.id.zalora.net/p/les-catino-3971-1174591-4.jpg|http://static.id.zalora.net/p/les-catino-3971-1174591-5.jpg|http://static.id.zalora.net/p/les-catino-1450-1174591-6.jpg|http://static.id.zalora.net/p/les-catino-1672-1174591-7.jpg|http://static.id.zalora.net/p/les-catino-1892-1174591-8.jpg|
1224,Hand Bags,Gobelini,Dolores Mini Boston,Rp 3.180.000,female,brown,https://www.zalora.co.id/gobelini-dolores-mini-boston-brown-2013608.html,http://static.id.zalora.net/p/gobelini-5831-8063102-1.jpg|http://static.id.zalora.net/p/gobelini-5832-8063102-2.jpg|http://static.id.zalora.net/p/gobelini-5832-8063102-3.jpg|http://static.id.zalora.net/p/gobelini-5833-8063102-4.jpg|http://static.id.zalora.net/p/gobelini-5833-8063102-5.jpg|http://static.id.zalora.net/p/gobelini-1936-8063102-6.jpg|
1225,Hand Bags,Gobelini,T. Megan Satchel M,Rp 3.399.000,female,black,https://www.zalora.co.id/gobelini-t-megan-satchel-m-black-2041559.html,http://static.id.zalora.net/p/gobelini-9116-9551402-1.jpg|http://static.id.zalora.net/p/gobelini-9117-9551402-2.jpg|http://static.id.zalora.net/p/gobelini-9117-9551402-3.jpg|http://static.id.zalora.net/p/gobelini-9118-9551402-4.jpg|http://static.id.zalora.net/p/gobelini-9118-9551402-5.jpg|http://static.id.zalora.net/p/gobelini-4918-9551402-6.jpg|
1226,Hand Bags,Aamour,Molly Bag,Rp 471.000,female,black,https://www.zalora.co.id/aamour-molly-bag-black-1987163.html,http://static.id.zalora.net/p/aamour-7572-3617891-1.jpg|http://static.id.zalora.net/p/aamour-7572-3617891-2.jpg|http://static.id.zalora.net/p/aamour-7573-3617891-3.jpg|http://static.id.zalora.net/p/aamour-7573-3617891-4.jpg|http://static.id.zalora.net/p/aamour-7573-3617891-5.jpg|http://static.id.zalora.net/p/aamour-7574-3617891-6.jpg|http://static.id.zalora.net/p/aamour-7574-3617891-7.jpg|
1227,Hand Bags,Swiss Polo,Ladies Handbag/Sling Bag,Rp 389.000,female,pink,https://www.zalora.co.id/swiss-polo-ladies-handbag-sling-bag-pink-1994939.html,http://static.id.zalora.net/p/swiss-polo-7704-9394991-1.jpg|http://static.id.zalora.net/p/swiss-polo-7704-9394991-2.jpg|http://static.id.zalora.net/p/swiss-polo-7704-9394991-3.jpg|http://static.id.zalora.net/p/swiss-polo-7705-9394991-4.jpg|http://static.id.zalora.net/p/swiss-polo-7705-9394991-5.jpg|
1228,Hand Bags,Unisa,Debossed Convertible Top Handle Bag,Rp 495.000,female,beige,https://www.zalora.co.id/unisa-debossed-convertible-top-handle-bag-beige-2233845.html,http://static.id.zalora.net/p/unisa-3076-5483322-1.jpg|http://static.id.zalora.net/p/unisa-3077-5483322-2.jpg|http://static.id.zalora.net/p/unisa-3077-5483322-3.jpg|http://static.id.zalora.net/p/unisa-3078-5483322-4.jpg|http://static.id.zalora.net/p/unisa-3078-5483322-5.jpg|http://static.id.zalora.net/p/unisa-3079-5483322-6.jpg|
1229,Hand Bags,VINCCI,Structured Mini Bag,Rp 545.000,female,green,https://www.zalora.co.id/vincci-structured-mini-bag-green-2281122.html,http://static.id.zalora.net/p/vincci-2972-2211822-1.jpg|http://static.id.zalora.net/p/vincci-2972-2211822-2.jpg|http://static.id.zalora.net/p/vincci-2972-2211822-3.jpg|http://static.id.zalora.net/p/vincci-2973-2211822-4.jpg|http://static.id.zalora.net/p/vincci-2973-2211822-5.jpg|http://static.id.zalora.net/p/vincci-6213-2211822-6.jpg|
1230,Hand Bags,Desigual,Patch In Logomania Shoulder Bag,Rp 1.639.000,female,beige,https://www.zalora.co.id/desigual-patch-in-logomania-shoulder-bag-beige-2254096.html,http://static.id.zalora.net/p/desigual-1838-6904522-1.jpg|http://static.id.zalora.net/p/desigual-1838-6904522-2.jpg|http://static.id.zalora.net/p/desigual-1839-6904522-3.jpg|http://static.id.zalora.net/p/desigual-1839-6904522-4.jpg|http://static.id.zalora.net/p/desigual-1839-6904522-5.jpg|
1231,Hand Bags,Yongki Komaladi,Vira,Rp 899.000,female,black,https://www.zalora.co.id/yongki-komaladi-vira-black-2147988.html,http://static.id.zalora.net/p/yongki-komaladi-7852-8897412-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-7852-8897412-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-7853-8897412-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-7853-8897412-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-7854-8897412-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-7854-8897412-6.jpg|http://static.id.zalora.net/p/yongki-komaladi-7854-8897412-7.jpg|http://static.id.zalora.net/p/yongki-komaladi-3506-8897412-8.jpg|
1232,Hand Bags,Gobelini,Beverly Mini Boston Quilted,Rp 3.580.000,female,pink,https://www.zalora.co.id/gobelini-beverly-mini-boston-quilted-pink-2013609.html,http://static.id.zalora.net/p/gobelini-6570-9063102-1.jpg|http://static.id.zalora.net/p/gobelini-6571-9063102-2.jpg|http://static.id.zalora.net/p/gobelini-6571-9063102-3.jpg|http://static.id.zalora.net/p/gobelini-6572-9063102-4.jpg|http://static.id.zalora.net/p/gobelini-6572-9063102-5.jpg|http://static.id.zalora.net/p/gobelini-1937-9063102-6.jpg|
1233,Hand Bags,Gobelini,Domensia Satchel,Rp 3.180.000,female,black,https://www.zalora.co.id/gobelini-domensia-satchel-black-2095599.html,http://static.id.zalora.net/p/gobelini-8268-9955902-1.jpg|http://static.id.zalora.net/p/gobelini-8268-9955902-2.jpg|http://static.id.zalora.net/p/gobelini-8269-9955902-3.jpg|http://static.id.zalora.net/p/gobelini-8269-9955902-4.jpg|http://static.id.zalora.net/p/gobelini-8270-9955902-5.jpg|http://static.id.zalora.net/p/gobelini-6942-9955902-6.jpg|
1234,Hand Bags,Yongki Komaladi,Adelia,Rp 969.000,female,grey,https://www.zalora.co.id/yongki-komaladi-adelia-grey-2102104.html,http://static.id.zalora.net/p/yongki-komaladi-3366-4012012-1.jpg|http://static.id.zalora.net/p/yongki-komaladi-3367-4012012-2.jpg|http://static.id.zalora.net/p/yongki-komaladi-3367-4012012-3.jpg|http://static.id.zalora.net/p/yongki-komaladi-3368-4012012-4.jpg|http://static.id.zalora.net/p/yongki-komaladi-3368-4012012-5.jpg|http://static.id.zalora.net/p/yongki-komaladi-3368-4012012-6.jpg|http://static.id.zalora.net/p/yongki-komaladi-3369-4012012-7.jpg|http://static.id.zalora.net/p/yongki-komaladi-5544-4012012-8.jpg|
1235,Hand Bags,Gobelini,Dolly Satchel,Rp 3.680.000,female,multi|brown,https://www.zalora.co.id/gobelini-dolly-satchel-multi-brown-1880349.html,http://static.id.zalora.net/p/gobelini-1648-9430881-1.jpg|http://static.id.zalora.net/p/gobelini-1649-9430881-2.jpg|http://static.id.zalora.net/p/gobelini-1649-9430881-3.jpg|http://static.id.zalora.net/p/gobelini-1650-9430881-4.jpg|http://static.id.zalora.net/p/gobelini-1650-9430881-5.jpg|http://static.id.zalora.net/p/gobelini-0363-9430881-6.jpg|
1236,Hand Bags,VINCCI,Square Buckle Shoulder Bag,Rp 719.000,female,black,https://www.zalora.co.id/vincci-square-buckle-shoulder-bag-black-2281091.html,http://static.id.zalora.net/p/vincci-1046-1901822-1.jpg|http://static.id.zalora.net/p/vincci-1046-1901822-2.jpg|http://static.id.zalora.net/p/vincci-1046-1901822-3.jpg|http://static.id.zalora.net/p/vincci-1047-1901822-4.jpg|http://static.id.zalora.net/p/vincci-1047-1901822-5.jpg|http://static.id.zalora.net/p/vincci-1048-1901822-6.jpg|
1237,Hand Bags,Gobelini,Ninipole Snake Bugatti,Rp 3.280.000,female,purple,https://www.zalora.co.id/gobelini-ninipole-snake-bugatti-purple-2146937.html,http://static.id.zalora.net/p/gobelini-5405-7396412-1.jpg|http://static.id.zalora.net/p/gobelini-5405-7396412-2.jpg|http://static.id.zalora.net/p/gobelini-5406-7396412-3.jpg|http://static.id.zalora.net/p/gobelini-5406-7396412-4.jpg|http://static.id.zalora.net/p/gobelini-5407-7396412-5.jpg|http://static.id.zalora.net/p/gobelini-3185-7396412-6.jpg|
1238,Hand Bags,Gobelini,Calabria Boston S,Rp 2.390.000,female,black|multi,https://www.zalora.co.id/gobelini-calabria-boston-s-black-multi-1779248.html,http://static.id.zalora.net/p/gobelini-5241-8429771-1.jpg|http://static.id.zalora.net/p/gobelini-5242-8429771-2.jpg|http://static.id.zalora.net/p/gobelini-5242-8429771-3.jpg|http://static.id.zalora.net/p/gobelini-5243-8429771-4.jpg|http://static.id.zalora.net/p/gobelini-5243-8429771-5.jpg|http://static.id.zalora.net/p/gobelini-0774-8429771-6.jpg|
1239,Hand Bags,Gobelini,Eva Satchel,Rp 2.190.000,female,multi|brown,https://www.zalora.co.id/gobelini-eva-satchel-multi-brown-1701173.html,http://static.id.zalora.net/p/gobelini-9610-3711071-1.jpg|http://static.id.zalora.net/p/gobelini-9610-3711071-2.jpg|http://static.id.zalora.net/p/gobelini-9611-3711071-3.jpg|http://static.id.zalora.net/p/gobelini-9611-3711071-4.jpg|http://static.id.zalora.net/p/gobelini-9612-3711071-5.jpg|http://static.id.zalora.net/p/gobelini-2933-3711071-6.jpg|
1240,Hand Bags,Billabong,Coastal Dayz Straw Bag,Rp 509.000,female,beige,https://www.zalora.co.id/billabong-coastal-dayz-straw-bag-beige-2177465.html,http://static.id.zalora.net/p/billabong-9447-5647712-1.jpg|http://static.id.zalora.net/p/billabong-9447-5647712-2.jpg|http://static.id.zalora.net/p/billabong-9447-5647712-3.jpg|http://static.id.zalora.net/p/billabong-9447-5647712-4.jpg|http://static.id.zalora.net/p/billabong-9447-5647712-5.jpg|
1241,Hand Bags,Milliot & Co.,Margaret Top Handle Bag,Rp 567.000,female,green,https://www.zalora.co.id/milliot-co-margaret-top-handle-bag-green-2172250.html,http://static.id.zalora.net/p/milliot-co-7334-0522712-1.jpg|http://static.id.zalora.net/p/milliot-co-7335-0522712-2.jpg|http://static.id.zalora.net/p/milliot-co-7335-0522712-3.jpg|http://static.id.zalora.net/p/milliot-co-7335-0522712-4.jpg|http://static.id.zalora.net/p/milliot-co-7336-0522712-5.jpg|
1242,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,black,https://www.zalora.co.id/grandir-top-handle-bag-black-1858091.html,http://static.id.zalora.net/p/grandir-1171-1908581-1.jpg|http://static.id.zalora.net/p/grandir-1172-1908581-2.jpg|http://static.id.zalora.net/p/grandir-1172-1908581-3.jpg|http://static.id.zalora.net/p/grandir-1173-1908581-4.jpg|http://static.id.zalora.net/p/grandir-1173-1908581-5.jpg|http://static.id.zalora.net/p/grandir-0848-1908581-6.jpg|
1243,Hand Bags,Gobelini,Gima Bugatti,Rp 3.380.000,female,black|blue,https://www.zalora.co.id/gobelini-gima-bugatti-black-blue-1908450.html,http://static.id.zalora.net/p/gobelini-1421-0548091-1.jpg|http://static.id.zalora.net/p/gobelini-1421-0548091-2.jpg|http://static.id.zalora.net/p/gobelini-1421-0548091-3.jpg|http://static.id.zalora.net/p/gobelini-1422-0548091-4.jpg|http://static.id.zalora.net/p/gobelini-1422-0548091-5.jpg|
1244,Hand Bags,Mango,Classic Structured Bag,Rp 599.000,female,green,https://www.zalora.co.id/mango-classic-structured-bag-green-2269258.html,http://static.id.zalora.net/p/mango-9431-8529622-1.jpg|http://static.id.zalora.net/p/mango-9431-8529622-2.jpg|http://static.id.zalora.net/p/mango-9431-8529622-3.jpg|http://static.id.zalora.net/p/mango-9431-8529622-4.jpg|
1245,Hand Bags,Gobelini,West Drawstring,Rp 3.580.000,female,grey,https://www.zalora.co.id/gobelini-west-drawstring-grey-2095576.html,http://static.id.zalora.net/p/gobelini-8142-6755902-1.jpg|http://static.id.zalora.net/p/gobelini-8143-6755902-2.jpg|http://static.id.zalora.net/p/gobelini-8143-6755902-3.jpg|http://static.id.zalora.net/p/gobelini-8144-6755902-4.jpg|http://static.id.zalora.net/p/gobelini-8144-6755902-5.jpg|http://static.id.zalora.net/p/gobelini-9987-6755902-6.jpg|
1246,Hand Bags,Les Catino,Paris Elysees Tx Satchel Flower,Rp 1.099.800,female,grey,https://www.zalora.co.id/les-catino-paris-elysees-tx-satchel-flower-grey-2115916.html,http://static.id.zalora.net/p/les-catino-4381-6195112-1.jpg|http://static.id.zalora.net/p/les-catino-4381-6195112-2.jpg|http://static.id.zalora.net/p/les-catino-4382-6195112-3.jpg|http://static.id.zalora.net/p/les-catino-4382-6195112-4.jpg|http://static.id.zalora.net/p/les-catino-4382-6195112-5.jpg|http://static.id.zalora.net/p/les-catino-1432-6195112-6.jpg|
1247,Hand Bags,MACRA By MithLabs,Athena Top Handles,Rp 271.000,female,navy,https://www.zalora.co.id/macra-by-mithlabs-athena-top-handles-navy-2025589.html,http://static.id.zalora.net/p/macra-by-mithlabs-7712-9855202-1.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7713-9855202-2.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7713-9855202-3.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7714-9855202-4.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-7714-9855202-5.jpg|http://static.id.zalora.net/p/macra-by-mithlabs-4804-9855202-6.jpg|
1248,Hand Bags,NUVEAU,Oxford Nylon Convertible Satchel Bag,Rp 619.000,female,navy,https://www.zalora.co.id/nuveau-oxford-nylon-convertible-satchel-bag-navy-2167898.html,http://static.id.zalora.net/p/nuveau-6279-8987612-1.jpg|http://static.id.zalora.net/p/nuveau-6279-8987612-2.jpg|http://static.id.zalora.net/p/nuveau-6279-8987612-3.jpg|http://static.id.zalora.net/p/nuveau-6279-8987612-4.jpg|http://static.id.zalora.net/p/nuveau-6279-8987612-5.jpg|http://static.id.zalora.net/p/nuveau-7448-8987612-6.jpg|
1249,Hand Bags,Swiss Polo,2 In 1 Faux Leather Handbag,Rp 909.000,female,blue,https://www.zalora.co.id/swiss-polo-2-in-1-faux-leather-handbag-blue-1994920.html,http://static.id.zalora.net/p/swiss-polo-3681-0294991-1.jpg|http://static.id.zalora.net/p/swiss-polo-3688-0294991-2.jpg|http://static.id.zalora.net/p/swiss-polo-3696-0294991-3.jpg|http://static.id.zalora.net/p/swiss-polo-3706-0294991-4.jpg|http://static.id.zalora.net/p/swiss-polo-3715-0294991-5.jpg|http://static.id.zalora.net/p/swiss-polo-3721-0294991-6.jpg|http://static.id.zalora.net/p/swiss-polo-3724-0294991-7.jpg|http://static.id.zalora.net/p/swiss-polo-8436-0294991-8.jpg|
1250,Hand Bags,Gobelini,P. Avery Satchel S Triangle,Rp 3.580.000,female,black,https://www.zalora.co.id/gobelini-p-avery-satchel-s-triangle-black-2041560.html,http://static.id.zalora.net/p/gobelini-4042-0651402-1.jpg|http://static.id.zalora.net/p/gobelini-4042-0651402-2.jpg|http://static.id.zalora.net/p/gobelini-4043-0651402-3.jpg|http://static.id.zalora.net/p/gobelini-4044-0651402-4.jpg|http://static.id.zalora.net/p/gobelini-4044-0651402-5.jpg|http://static.id.zalora.net/p/gobelini-3995-0651402-6.jpg|
1251,Hand Bags,Grandir,Top Handle Bag,Rp 999.000,female,multi,https://www.zalora.co.id/grandir-top-handle-bag-multi-1858094.html,http://static.id.zalora.net/p/grandir-1100-4908581-1.jpg|http://static.id.zalora.net/p/grandir-1101-4908581-2.jpg|http://static.id.zalora.net/p/grandir-1101-4908581-3.jpg|http://static.id.zalora.net/p/grandir-1101-4908581-4.jpg|http://static.id.zalora.net/p/grandir-1102-4908581-5.jpg|http://static.id.zalora.net/p/grandir-0825-4908581-6.jpg|
1252,Hand Bags,Gobelini,Gyovani Satchel,Rp 3.980.000,female,black,https://www.zalora.co.id/gobelini-gyovani-satchel-black-1851591.html,http://static.id.zalora.net/p/gobelini-1113-1951581-1.jpg|http://static.id.zalora.net/p/gobelini-1113-1951581-2.jpg|http://static.id.zalora.net/p/gobelini-1113-1951581-3.jpg|http://static.id.zalora.net/p/gobelini-1114-1951581-4.jpg|http://static.id.zalora.net/p/gobelini-1114-1951581-5.jpg|http://static.id.zalora.net/p/gobelini-6683-1951581-6.jpg|
1253,Hand Bags,Swiss Polo,Oversized Handbag,Rp 1.415.000,female,brown,https://www.zalora.co.id/swiss-polo-oversized-handbag-brown-1994792.html,http://static.id.zalora.net/p/swiss-polo-5645-2974991-1.jpg|http://static.id.zalora.net/p/swiss-polo-5646-2974991-2.jpg|http://static.id.zalora.net/p/swiss-polo-5646-2974991-3.jpg|http://static.id.zalora.net/p/swiss-polo-5647-2974991-4.jpg|http://static.id.zalora.net/p/swiss-polo-5647-2974991-5.jpg|http://static.id.zalora.net/p/swiss-polo-5648-2974991-6.jpg|http://static.id.zalora.net/p/swiss-polo-5648-2974991-7.jpg|http://static.id.zalora.net/p/swiss-polo-5422-2974991-8.jpg|http://static.id.zalora.net/p/swiss-polo-7235-2974991-9.jpg|
